Gm#,Date,Season,Attendance
2611,'18-May-22',2022,13850
2612,'19-May-22',2022,23819
2613,'20-May-22',2022,15127
2614,'21-May-22',2022,17573
2615,'22-May-22',2022,23778
2616,'31-May-22',2022,8074
2617,'1-Jun-22',2022,8400
2618,'2-Jun-22',2022,8817
2619,'3-Jun-22',2022,15456
2620,'4-Jun-22',2022,17183
2621,'5-Jun-22',2022,14815
2622,'7-Jun-22',2022,11509
2623,'17-Jun-22',2022,13140
2624,'18-Jun-22',2022,15426
2625,'19-Jun-22',2022,23004
2626,'21-Jun-22',2022,15197
2627,'22-Jun-22',2022,12630
2628,'4-Jul-22',2022,18670
2629,'5-Jul-22',2022,7371
2630,'6-Jul-22',2022,7648
2631,'7-Jul-22',2022,13088
2632,'8-Jul-22',2022,27814
2633,'9-Jul-22',2022,32286
2634,'10-Jul-22',2022,19521
2635,'22-Jul-22',2022,28468
2636,'23-Jul-22',2022,36361
2637,'24-Jul-22',2022,25623
2638,'25-Jul-22',2022,9606
2639,'26-Jul-22',2022,11307
2640,'27-Jul-22',2022,13592
2641,'28-Jul-22',2022,16784
2642,'5-Aug-22',2022,25613
2643,'6-Aug-22',2022,41086
2644,'7-Aug-22',2022,16714
2645,'8-Aug-22',2022,12671
2646,'9-Aug-22',2022,11080
2647,'18-Aug-22',2022,19454
2648,'19-Aug-22',2022,33136
2649,'20-Aug-22',2022,34939
2650,'21-Aug-22',2022,2467
2651,'23-Aug-22',2022,12954
2652,'24-Aug-22',2022,12565
2653,'25-Aug-22',2022,13905
2654,'2-Sep-22',2022,13558
2655,'3-Sep-22',2022,30853
2656,'4-Sep-22',2022,19883
2657,'5-Sep-22',2022,0
2658,'5-Sep-22',2022,25451
2659,'6-Sep-22',2022,8411
2660,'7-Sep-22',2022,11488
2661,'9-Sep-22',2022,16451
2662,'10-Sep-22',2022,26050
2663,'11-Sep-22',2022,16030
2664,'19-Sep-22',2022,10201
2665,'20-Sep-22',2022,9582
2666,'21-Sep-22',2022,9314
2667,'22-Sep-22',2022,16417
2668,'23-Sep-22',2022,22833
2669,'24-Sep-22',2022,22546
2670,'25-Sep-22',2022,24449
2671,'3-Oct-22',2022,10642
2672,'5-Oct-22',2022,0
2673,'5-Oct-22',2022,17248
2674,'15-Apr-22',2022,36266
2675,'16-Apr-22',2022,34990
2676,'17-Apr-22',2022,28858
2677,'18-Apr-22',2022,32514
2678,'19-Apr-22',2022,31640
2679,'20-Apr-22',2022,33354
2680,'21-Apr-22',2022,35792
2681,'3-May-22',2022,29793
2682,'4-May-22',2022,27679
2683,'5-May-22',2022,29476
2684,'6-May-22',2022,30944
2685,'7-May-22',2022,33026
2686,'8-May-22',2022,28602
2687,'16-May-22',2022,29706
2688,'17-May-22',2022,27328
2689,'18-May-22',2022,31717
2690,'19-May-22',2022,29783
2691,'20-May-22',2022,30842
2692,'21-May-22',2022,34832
2693,'22-May-22',2022,33896
2694,'27-May-22',2022,29251
2695,'28-May-22',2022,26912
2696,'28-May-22',2022,28491
2697,'29-May-22',2022,35715
2698,'30-May-22',2022,24809
2699,'31-May-22',2022,28577
2700,'1-Jun-22',2022,30219
2701,'14-Jun-22',2022,32617
2702,'15-Jun-22',2022,31877
2703,'16-Jun-22',2022,30779
2704,'17-Jun-22',2022,35251
2705,'18-Jun-22',2022,36141
2706,'19-Jun-22',2022,35989
2707,'20-Jun-22',2022,34811
2708,'21-Jun-22',2022,29168
2709,'22-Jun-22',2022,35180
2710,'4-Jul-22',2022,36473
2711,'5-Jul-22',2022,31113
2712,'6-Jul-22',2022,33735
2713,'7-Jul-22',2022,36876
2714,'8-Jul-22',2022,36841
2715,'9-Jul-22',2022,36945
2716,'10-Jul-22',2022,37291
2717,'22-Jul-22',2022,36796
2718,'23-Jul-22',2022,35821
2719,'24-Jul-22',2022,34404
2720,'25-Jul-22',2022,32529
2721,'26-Jul-22',2022,32483
2722,'27-Jul-22',2022,32919
2723,'28-Jul-22',2022,32122
2724,'29-Jul-22',2022,34193
2725,'30-Jul-22',2022,35867
2726,'31-Jul-22',2022,35231
2727,'9-Aug-22',2022,34972
2728,'10-Aug-22',2022,35406
2729,'11-Aug-22',2022,33927
2730,'12-Aug-22',2022,36434
2731,'13-Aug-22',2022,36672
2732,'14-Aug-22',2022,36581
2733,'23-Aug-22',2022,30963
2734,'24-Aug-22',2022,31840
2735,'25-Aug-22',2022,30527
2736,'26-Aug-22',2022,30095
2737,'27-Aug-22',2022,34036
2738,'28-Aug-22',2022,29116
2739,'1-Sep-22',2022,31340
2740,'2-Sep-22',2022,31628
2741,'3-Sep-22',2022,31474
2742,'4-Sep-22',2022,32422
2743,'13-Sep-22',2022,34250
2744,'14-Sep-22',2022,36581
2745,'16-Sep-22',2022,33181
2746,'17-Sep-22',2022,34925
2747,'18-Sep-22',2022,31199
2748,'26-Sep-22',2022,25634
2749,'27-Sep-22',2022,30765
2750,'28-Sep-22',2022,33073
2751,'29-Sep-22',2022,29779
2752,'3-Oct-22',2022,26633
2753,'4-Oct-22',2022,26477
2754,'5-Oct-22',2022,26695
2755,'7-Apr-22',2022,35112
2756,'9-Apr-22',2022,30369
2757,'10-Apr-22',2022,32858
2758,'18-Apr-22',2022,26615
2759,'19-Apr-22',2022,26568
2760,'20-Apr-22',2022,26167
2761,'21-Apr-22',2022,32341
2762,'22-Apr-22',2022,25005
2763,'23-Apr-22',2022,39917
2764,'24-Apr-22',2022,28387
2765,'3-May-22',2022,34206
2766,'4-May-22',2022,36755
2767,'7-May-22',2022,37594
2768,'7-May-22',2022,31520
2769,'8-May-22',2022,31424
2770,'16-May-22',2022,31119
2771,'17-May-22',2022,30478
2772,'18-May-22',2022,31631
2773,'19-May-22',2022,32631
2774,'20-May-22',2022,31235
2775,'21-May-22',2022,32269
2776,'22-May-22',2022,32606
2777,'30-May-22',2022,39305
2778,'30-May-22',2022,28620
2779,'31-May-22',2022,30596
2780,'1-Jun-22',2022,33398
2781,'2-Jun-22',2022,30466
2782,'3-Jun-22',2022,32482
2783,'4-Jun-22',2022,32792
2784,'4-Jun-22',2022,31673
2785,'5-Jun-22',2022,31424
2786,'13-Jun-22',2022,31629
2787,'14-Jun-22',2022,29233
2788,'15-Jun-22',2022,31570
2789,'16-Jun-22',2022,30096
2790,'17-Jun-22',2022,35676
2791,'18-Jun-22',2022,40755
2792,'19-Jun-22',2022,40369
2793,'28-Jun-22',2022,32732
2794,'29-Jun-22',2022,28987
2795,'30-Jun-22',2022,32318
2796,'1-Jul-22',2022,34931
2797,'2-Jul-22',2022,40298
2798,'3-Jul-22',2022,40185
2799,'12-Jul-22',2022,31079
2800,'13-Jul-22',2022,29529
2801,'14-Jul-22',2022,34051
2802,'16-Jul-22',2022,39219
2803,'16-Jul-22',2022,34366
2804,'17-Jul-22',2022,34424
2805,'25-Jul-22',2022,37342
2806,'26-Jul-22',2022,30978
2807,'5-Aug-22',2022,35689
2808,'6-Aug-22',2022,36787
2809,'7-Aug-22',2022,30177
2810,'8-Aug-22',2022,30904
2811,'9-Aug-22',2022,37193
2812,'10-Aug-22',2022,29019
2813,'19-Aug-22',2022,39962
2814,'20-Aug-22',2022,35994
2815,'21-Aug-22',2022,34525
2816,'22-Aug-22',2022,29719
2817,'23-Aug-22',2022,27273
2818,'23-Aug-22',2022,28163
2819,'24-Aug-22',2022,32012
2820,'25-Aug-22',2022,28803
2821,'6-Sep-22',2022,27600
2822,'7-Sep-22',2022,27945
2823,'8-Sep-22',2022,23910
2824,'9-Sep-22',2022,31309
2825,'10-Sep-22',2022,40086
2826,'11-Sep-22',2022,30004
2827,'16-Sep-22',2022,31775
2828,'17-Sep-22',2022,34530
2829,'18-Sep-22',2022,35627
2830,'27-Sep-22',2022,32069
2831,'28-Sep-22',2022,29368
2832,'29-Sep-22',2022,23425
2833,'30-Sep-22',2022,24297
2834,'1-Oct-22',2022,31256
2835,'2-Oct-22',2022,30029
2836,'12-Apr-22',2022,36948
2837,'13-Apr-22',2022,12291
2838,'14-Apr-22',2022,13391
2839,'15-Apr-22',2022,19009
2840,'16-Apr-22',2022,27113
2841,'17-Apr-22',2022,17798
2842,'26-Apr-22',2022,12031
2843,'27-Apr-22',2022,12363
2844,'28-Apr-22',2022,11242
2845,'29-Apr-22',2022,23709
2846,'30-Apr-22',2022,33762
2847,'1-May-22',2022,27664
2848,'2-May-22',2022,13112
2849,'9-May-22',2022,17168
2850,'10-May-22',2022,16025
2851,'12-May-22',2022,20050
2852,'13-May-22',2022,28877
2853,'14-May-22',2022,32830
2854,'15-May-22',2022,29500
2855,'24-May-22',2022,21835
2856,'25-May-22',2022,21075
2857,'26-May-22',2022,24896
2858,'28-May-22',2022,37820
2859,'29-May-22',2022,38080
2860,'7-Jun-22',2022,25625
2861,'8-Jun-22',2022,25078
2862,'9-Jun-22',2022,25482
2863,'10-Jun-22',2022,24270
2864,'11-Jun-22',2022,30221
2865,'12-Jun-22',2022,31096
2866,'20-Jun-22',2022,22482
2867,'21-Jun-22',2022,20529
2868,'22-Jun-22',2022,19406
2869,'23-Jun-22',2022,22431
2870,'24-Jun-22',2022,27943
2871,'25-Jun-22',2022,29282
2872,'26-Jun-22',2022,29191
2873,'4-Jul-22',2022,32483
2874,'5-Jul-22',2022,18566
2875,'6-Jul-22',2022,18393
2876,'7-Jul-22',2022,21876
2877,'8-Jul-22',2022,29215
2878,'9-Jul-22',2022,29215
2879,'10-Jul-22',2022,31072
2880,'22-Jul-22',2022,31379
2881,'23-Jul-22',2022,18518
2882,'23-Jul-22',2022,26329
2883,'24-Jul-22',2022,30831
2884,'29-Jul-22',2022,28503
2885,'30-Jul-22',2022,28142
2886,'31-Jul-22',2022,30028
2887,'1-Aug-22',2022,17500
2888,'2-Aug-22',2022,24361
2889,'3-Aug-22',2022,19753
2890,'12-Aug-22',2022,33015
2891,'13-Aug-22',2022,29458
2892,'14-Aug-22',2022,32154
2893,'15-Aug-22',2022,18205
2894,'16-Aug-22',2022,23476
2895,'17-Aug-22',2022,24671
2896,'18-Aug-22',2022,24407
2897,'26-Aug-22',2022,33054
2898,'27-Aug-22',2022,25837
2899,'28-Aug-22',2022,29781
2900,'30-Aug-22',2022,17130
2901,'31-Aug-22',2022,17168
2902,'1-Sep-22',2022,15257
2903,'2-Sep-22',2022,24818
2904,'3-Sep-22',2022,31655
2905,'4-Sep-22',2022,32305
2906,'13-Sep-22',2022,23606
2907,'14-Sep-22',2022,16654
2908,'20-Sep-22',2022,23242
2909,'21-Sep-22',2022,22606
2910,'22-Sep-22',2022,23395
2911,'23-Sep-22',2022,33257
2912,'24-Sep-22',2022,36177
2913,'25-Sep-22',2022,33549
2914,'3-Oct-22',2022,22891
2915,'4-Oct-22',2022,24884
2916,'5-Oct-22',2022,18918
2917,'12-Apr-22',2022,43036
2918,'13-Apr-22',2022,10976
2919,'22-Apr-22',2022,20470
2920,'23-Apr-22',2022,28598
2921,'24-Apr-22',2022,23124
2922,'26-Apr-22',2022,10056
2923,'27-Apr-22',2022,9192
2924,'28-Apr-22',2022,10449
2925,'7-May-22',2022,9267
2926,'7-May-22',2022,21448
2927,'8-May-22',2022,17623
2928,'9-May-22',2022,10046
2929,'10-May-22',2022,10445
2930,'11-May-22',2022,11851
2931,'23-May-22',2022,12029
2932,'24-May-22',2022,14386
2933,'25-May-22',2022,11417
2934,'26-May-22',2022,13578
2935,'27-May-22',2022,19000
2936,'28-May-22',2022,26655
2937,'29-May-22',2022,20439
2938,'2-Jun-22',2022,12799
2939,'3-Jun-22',2022,19032
2940,'4-Jun-22',2022,23128
2941,'5-Jun-22',2022,16380
2942,'6-Jun-22',2022,9485
2943,'7-Jun-22',2022,11512
2944,'8-Jun-22',2022,11957
2945,'9-Jun-22',2022,13167
2946,'17-Jun-22',2022,21147
2947,'18-Jun-22',2022,25071
2948,'19-Jun-22',2022,25001
2949,'21-Jun-22',2022,18476
2950,'22-Jun-22',2022,17344
2951,'23-Jun-22',2022,21989
2952,'1-Jul-22',2022,28606
2953,'2-Jul-22',2022,26755
2954,'3-Jul-22',2022,21418
2955,'4-Jul-22',2022,19533
2956,'5-Jul-22',2022,13487
2957,'6-Jul-22',2022,13540
2958,'7-Jul-22',2022,13086
2959,'7-Jul-22',2022,9575
2960,'8-Jul-22',2022,26529
2961,'9-Jul-22',2022,33927
2962,'10-Jul-22',2022,21748
2963,'22-Jul-22',2022,25547
2964,'23-Jul-22',2022,27190
2965,'24-Jul-22',2022,18813
2966,'25-Jul-22',2022,12948
2967,'26-Jul-22',2022,14937
2968,'27-Jul-22',2022,11387
2969,'28-Jul-22',2022,14506
2970,'29-Jul-22',2022,23658
2971,'30-Jul-22',2022,29104
2972,'31-Jul-22',2022,20496
2973,'11-Aug-22',2022,7823
2974,'13-Aug-22',2022,33301
2975,'14-Aug-22',2022,23959
2976,'15-Aug-22',2022,14635
2977,'16-Aug-22',2022,17074
2978,'17-Aug-22',2022,13622
2979,'29-Aug-22',2022,11051
2980,'30-Aug-22',2022,13271
2981,'31-Aug-22',2022,13613
2982,'2-Sep-22',2022,16763
2983,'4-Sep-22',2022,0
2984,'4-Sep-22',2022,23060
2985,'12-Sep-22',2022,12083
2986,'13-Sep-22',2022,9338
2987,'13-Sep-22',2022,13156
2988,'14-Sep-22',2022,11449
2989,'20-Sep-22',2022,16698
2990,'21-Sep-22',2022,13074
2991,'22-Sep-22',2022,9889
2992,'23-Sep-22',2022,16658
2993,'24-Sep-22',2022,20472
2994,'25-Sep-22',2022,19952
2995,'3-Oct-22',2022,11291
2996,'4-Oct-22',2022,13738
2997,'5-Oct-22',2022,12437
2998,'15-Apr-22',2022,33469
2999,'16-Apr-22',2022,13187
3000,'17-Apr-22',2022,9620
3001,'20-Apr-22',2022,0
3002,'20-Apr-22',2022,9196
3003,'21-Apr-22',2022,8345
3004,'4-May-22',2022,0
3005,'4-May-22',2022,10244
3006,'5-May-22',2022,9104
3007,'7-May-22',2022,0
3008,'7-May-22',2022,16819
3009,'8-May-22',2022,14787
3010,'17-May-22',2022,12916
3011,'19-May-22',2022,8510
3012,'20-May-22',2022,23874
3013,'22-May-22',2022,15554
3014,'30-May-22',2022,15271
3015,'31-May-22',2022,10519
3016,'1-Jun-22',2022,12895
3017,'7-Jun-22',2022,0
3018,'7-Jun-22',2022,10763
3019,'8-Jun-22',2022,10965
3020,'9-Jun-22',2022,12995
3021,'10-Jun-22',2022,21311
3022,'11-Jun-22',2022,22674
3023,'12-Jun-22',2022,17776
3024,'24-Jun-22',2022,29106
3025,'25-Jun-22',2022,27239
3026,'26-Jun-22',2022,20663
3027,'27-Jun-22',2022,12554
3028,'28-Jun-22',2022,12442
3029,'28-Jun-22',2022,12145
3030,'29-Jun-22',2022,12840
3031,'30-Jun-22',2022,17066
3032,'2-Jul-22',2022,21203
3033,'2-Jul-22',2022,29236
3034,'3-Jul-22',2022,26113
3035,'11-Jul-22',2022,13655
3036,'12-Jul-22',2022,11342
3037,'12-Jul-22',2022,11750
3038,'13-Jul-22',2022,13987
3039,'14-Jul-22',2022,14327
3040,'15-Jul-22',2022,27846
3041,'16-Jul-22',2022,26789
3042,'1-Aug-22',2022,13707
3043,'2-Aug-22',2022,14471
3044,'3-Aug-22',2022,18642
3045,'4-Aug-22',2022,16808
3046,'5-Aug-22',2022,24712
3047,'6-Aug-22',2022,25327
3048,'7-Aug-22',2022,22688
3049,'15-Aug-22',2022,0
3050,'15-Aug-22',2022,16980
3051,'16-Aug-22',2022,13503
3052,'17-Aug-22',2022,14335
3053,'19-Aug-22',2022,25521
3054,'20-Aug-22',2022,26179
3055,'30-Aug-22',2022,12492
3056,'31-Aug-22',2022,12221
3057,'1-Sep-22',2022,11827
3058,'2-Sep-22',2022,21923
3059,'3-Sep-22',2022,26254
3060,'4-Sep-22',2022,17809
3061,'12-Sep-22',2022,12461
3062,'13-Sep-22',2022,14419
3063,'14-Sep-22',2022,14529
3064,'15-Sep-22',2022,11186
3065,'16-Sep-22',2022,20669
3066,'17-Sep-22',2022,18177
3067,'17-Sep-22',2022,24449
3068,'18-Sep-22',2022,19601
3069,'19-Sep-22',2022,12168
3070,'27-Sep-22',2022,10775
3071,'28-Sep-22',2022,10674
3072,'29-Sep-22',2022,11783
3073,'30-Sep-22',2022,19753
3074,'1-Oct-22',2022,26982
3075,'2-Oct-22',2022,20622
3076,'3-Oct-22',2022,18688
3077,'4-Oct-22',2022,19455
3078,'5-Oct-22',2022,12983
3079,'8-Apr-22',2022,48627
3080,'9-Apr-22',2022,48087
3081,'10-Apr-22',2022,40825
3082,'14-Apr-22',2022,24444
3083,'15-Apr-22',2022,35450
3084,'16-Apr-22',2022,37476
3085,'17-Apr-22',2022,36391
3086,'18-Apr-22',2022,20403
3087,'19-Apr-22',2022,23800
3088,'20-Apr-22',2022,21490
3089,'29-Apr-22',2022,30206
3090,'30-Apr-22',2022,32179
3091,'1-May-22',2022,32574
3092,'3-May-22',2022,20758
3093,'4-May-22',2022,19387
3094,'5-May-22',2022,30139
3095,'13-May-22',2022,35176
3096,'14-May-22',2022,40534
3097,'15-May-22',2022,34505
3098,'16-May-22',2022,23180
3099,'17-May-22',2022,25735
3100,'18-May-22',2022,26713
3101,'21-May-22',2022,20737
3102,'21-May-22',2022,25783
3103,'22-May-22',2022,35248
3104,'30-May-22',2022,40275
3105,'1-Jun-22',2022,0
3106,'1-Jun-22',2022,22719
3107,'2-Jun-22',2022,26594
3108,'3-Jun-22',2022,37336
3109,'4-Jun-22',2022,41054
3110,'5-Jun-22',2022,39409
3111,'14-Jun-22',2022,28377
3112,'15-Jun-22',2022,23838
3113,'16-Jun-22',2022,26629
3114,'17-Jun-22',2022,34304
3115,'18-Jun-22',2022,38768
3116,'19-Jun-22',2022,47342
3117,'27-Jun-22',2022,38706
3118,'28-Jun-22',2022,36097
3119,'29-Jun-22',2022,37092
3120,'1-Jul-22',2022,47588
3121,'2-Jul-22',2022,48331
3122,'3-Jul-22',2022,33479
3123,'11-Jul-22',2022,27592
3124,'12-Jul-22',2022,26577
3125,'13-Jul-22',2022,25725
3126,'14-Jul-22',2022,28077
3127,'15-Jul-22',2022,33710
3128,'16-Jul-22',2022,34169
3129,'17-Jul-22',2022,27591
3130,'26-Jul-22',2022,40233
3131,'27-Jul-22',2022,30731
3132,'28-Jul-22',2022,32182
3133,'29-Jul-22',2022,41656
3134,'30-Jul-22',2022,47415
3135,'31-Jul-22',2022,36212
3136,'9-Aug-22',2022,35011
3137,'10-Aug-22',2022,35164
3138,'11-Aug-22',2022,30293
3139,'12-Aug-22',2022,32055
3140,'13-Aug-22',2022,35233
3141,'14-Aug-22',2022,32442
3142,'19-Aug-22',2022,31604
3143,'20-Aug-22',2022,35278
3144,'21-Aug-22',2022,30682
3145,'23-Aug-22',2022,28533
3146,'24-Aug-22',2022,25213
3147,'5-Sep-22',2022,32627
3148,'6-Sep-22',2022,22329
3149,'7-Sep-22',2022,20278
3150,'9-Sep-22',2022,34848
3151,'10-Sep-22',2022,27871
3152,'11-Sep-22',2022,27546
3153,'19-Sep-22',2022,23055
3154,'20-Sep-22',2022,23942
3155,'21-Sep-22',2022,23293
3156,'22-Sep-22',2022,25669
3157,'23-Sep-22',2022,48321
3158,'24-Sep-22',2022,45983
3159,'25-Sep-22',2022,40503
3160,'8-Apr-22',2022,43480
3161,'9-Apr-22',2022,17469
3162,'10-Apr-22',2022,15712
3163,'11-Apr-22',2022,11840
3164,'12-Apr-22',2022,15781
3165,'13-Apr-22',2022,10522
3166,'19-Apr-22',2022,15498
3167,'20-Apr-22',2022,17268
3168,'21-Apr-22',2022,21529
3169,'23-Apr-22',2022,37566
3170,'23-Apr-22',2022,28635
3171,'24-Apr-22',2022,20088
3172,'4-May-22',2022,0
3173,'4-May-22',2022,15150
3174,'9-May-22',2022,12674
3175,'10-May-22',2022,0
3176,'10-May-22',2022,13844
3177,'11-May-22',2022,15375
3178,'12-May-22',2022,17565
3179,'13-May-22',2022,23941
3180,'14-May-22',2022,28016
3181,'15-May-22',2022,20080
3182,'26-May-22',2022,12764
3183,'28-May-22',2022,26134
3184,'29-May-22',2022,19990
3185,'30-May-22',2022,15191
3186,'31-May-22',2022,11756
3187,'31-May-22',2022,12122
3188,'1-Jun-22',2022,13211
3189,'2-Jun-22',2022,17972
3190,'10-Jun-22',2022,26226
3191,'11-Jun-22',2022,30738
3192,'12-Jun-22',2022,29399
3193,'13-Jun-22',2022,16634
3194,'14-Jun-22',2022,16450
3195,'15-Jun-22',2022,20726
3196,'16-Jun-22',2022,17448
3197,'17-Jun-22',2022,21996
3198,'18-Jun-22',2022,28179
3199,'19-Jun-22',2022,25919
3200,'1-Jul-22',2022,24349
3201,'2-Jul-22',2022,23502
3202,'3-Jul-22',2022,21625
3203,'4-Jul-22',2022,19737
3204,'4-Jul-22',2022,24395
3205,'5-Jul-22',2022,16662
3206,'6-Jul-22',2022,17829
3207,'23-Jul-22',2022,34205
3208,'24-Jul-22',2022,23570
3209,'25-Jul-22',2022,21647
3210,'26-Jul-22',2022,24213
3211,'27-Jul-22',2022,24669
3212,'4-Aug-22',2022,16595
3213,'5-Aug-22',2022,21547
3214,'6-Aug-22',2022,40101
3215,'7-Aug-22',2022,18395
3216,'9-Aug-22',2022,16359
3217,'10-Aug-22',2022,16560
3218,'11-Aug-22',2022,19036
3219,'19-Aug-22',2022,28197
3220,'20-Aug-22',2022,23581
3221,'21-Aug-22',2022,23064
3222,'23-Aug-22',2022,21123
3223,'24-Aug-22',2022,17400
3224,'30-Aug-22',2022,12536
3225,'31-Aug-22',2022,13666
3226,'1-Sep-22',2022,14393
3227,'2-Sep-22',2022,16067
3228,'3-Sep-22',2022,15259
3229,'4-Sep-22',2022,15206
3230,'12-Sep-22',2022,13054
3231,'13-Sep-22',2022,13820
3232,'14-Sep-22',2022,13947
3233,'16-Sep-22',2022,16335
3234,'17-Sep-22',2022,17579
3235,'18-Sep-22',2022,14435
3236,'27-Sep-22',2022,13334
3237,'28-Sep-22',2022,12610
3238,'29-Sep-22',2022,13137
3239,'30-Sep-22',2022,18505
3240,'1-Oct-22',2022,18307
3241,'2-Oct-22',2022,20105
3242,'18-Apr-22',2022,42646
3243,'19-Apr-22',2022,30212
3244,'20-Apr-22',2022,29049
3245,'22-Apr-22',2022,36757
3246,'23-Apr-22',2022,36075
3247,'24-Apr-22',2022,39534
3248,'2-May-22',2022,27321
3249,'3-May-22',2022,23796
3250,'4-May-22',2022,24110
3251,'5-May-22',2022,24116
3252,'6-May-22',2022,38020
3253,'7-May-22',2022,34109
3254,'8-May-22',2022,36934
3255,'19-May-22',2022,34593
3256,'20-May-22',2022,35294
3257,'21-May-22',2022,37187
3258,'22-May-22',2022,38745
3259,'23-May-22',2022,28284
3260,'24-May-22',2022,26621
3261,'25-May-22',2022,25412
3262,'6-Jun-22',2022,27521
3263,'7-Jun-22',2022,30583
3264,'8-Jun-22',2022,23752
3265,'10-Jun-22',2022,34163
3266,'11-Jun-22',2022,31379
3267,'12-Jun-22',2022,29341
3268,'17-Jun-22',2022,35467
3269,'18-Jun-22',2022,36747
3270,'19-Jun-22',2022,37709
3271,'21-Jun-22',2022,35140
3272,'22-Jun-22',2022,35415
3273,'30-Jun-22',2022,40674
3274,'1-Jul-22',2022,36420
3275,'2-Jul-22',2022,35332
3276,'3-Jul-22',2022,36048
3277,'4-Jul-22',2022,33936
3278,'5-Jul-22',2022,28762
3279,'6-Jul-22',2022,26534
3280,'7-Jul-22',2022,36067
3281,'15-Jul-22',2022,39434
3282,'16-Jul-22',2022,39125
3283,'17-Jul-22',2022,34534
3284,'21-Jul-22',2022,36225
3285,'21-Jul-22',2022,39342
3286,'28-Jul-22',2022,29799
3287,'29-Jul-22',2022,38497
3288,'30-Jul-22',2022,37385
3289,'31-Jul-22',2022,35773
3290,'1-Aug-22',2022,35185
3291,'2-Aug-22',2022,31229
3292,'3-Aug-22',2022,32295
3293,'9-Aug-22',2022,30629
3294,'10-Aug-22',2022,26670
3295,'11-Aug-22',2022,30872
3296,'12-Aug-22',2022,31230
3297,'13-Aug-22',2022,34078
3298,'14-Aug-22',2022,38906
3299,'23-Aug-22',2022,32639
3300,'24-Aug-22',2022,27070
3301,'25-Aug-22',2022,33320
3302,'26-Aug-22',2022,31035
3303,'27-Aug-22',2022,34526
3304,'28-Aug-22',2022,31559
3305,'5-Sep-22',2022,35162
3306,'6-Sep-22',2022,26803
3307,'7-Sep-22',2022,26239
3308,'9-Sep-22',2022,33509
3309,'10-Sep-22',2022,38533
3310,'11-Sep-22',2022,32901
3311,'15-Sep-22',2022,26543
3312,'16-Sep-22',2022,33850
3313,'17-Sep-22',2022,33419
3314,'18-Sep-22',2022,30375
3315,'27-Sep-22',2022,37480
3316,'28-Sep-22',2022,35670
3317,'30-Sep-22',2022,37349
3318,'1-Oct-22',2022,37406
3319,'2-Oct-22',2022,35809
3320,'3-Oct-22',2022,32324
3321,'4-Oct-22',2022,32032
3322,'5-Oct-22',2022,32432
3323,'7-Apr-22',2022,28459
3324,'9-Apr-22',2022,17103
3325,'10-Apr-22',2022,20165
3326,'11-Apr-22',2022,8971
3327,'14-Apr-22',2022,9595
3328,'15-Apr-22',2022,16720
3329,'16-Apr-22',2022,19022
3330,'19-Apr-22',2022,10003
3331,'20-Apr-22',2022,8969
3332,'21-Apr-22',2022,15540
3333,'29-Apr-22',2022,16460
3334,'30-Apr-22',2022,23965
3335,'1-May-22',2022,19706
3336,'3-May-22',2022,18788
3337,'4-May-22',2022,12774
3338,'16-May-22',2022,12441
3339,'17-May-22',2022,9168
3340,'17-May-22',2022,11684
3341,'18-May-22',2022,13504
3342,'19-May-22',2022,11784
3343,'20-May-22',2022,25337
3344,'21-May-22',2022,17893
3345,'22-May-22',2022,15482
3346,'3-Jun-22',2022,22516
3347,'4-Jun-22',2022,14686
3348,'5-Jun-22',2022,12776
3349,'6-Jun-22',2022,10889
3350,'7-Jun-22',2022,15103
3351,'8-Jun-22',2022,12196
3352,'9-Jun-22',2022,15594
3353,'10-Jun-22',2022,17650
3354,'11-Jun-22',2022,15134
3355,'12-Jun-22',2022,15037
3356,'24-Jun-22',2022,25077
3357,'25-Jun-22',2022,13543
3358,'26-Jun-22',2022,24820
3359,'27-Jun-22',2022,12876
3360,'28-Jun-22',2022,19593
3361,'29-Jun-22',2022,11391
3362,'8-Jul-22',2022,19611
3363,'9-Jul-22',2022,17024
3364,'10-Jul-22',2022,13282
3365,'11-Jul-22',2022,11084
3366,'11-Jul-22',2022,16202
3367,'12-Jul-22',2022,14451
3368,'13-Jul-22',2022,11016
3369,'22-Jul-22',2022,22119
3370,'23-Jul-22',2022,20668
3371,'24-Jul-22',2022,12336
3372,'25-Jul-22',2022,16616
3373,'26-Jul-22',2022,20834
3374,'27-Jul-22',2022,12596
3375,'4-Aug-22',2022,18970
3376,'5-Aug-22',2022,21246
3377,'6-Aug-22',2022,19136
3378,'7-Aug-22',2022,14949
3379,'9-Aug-22',2022,0
3380,'9-Aug-22',2022,12700
3381,'10-Aug-22',2022,15463
3382,'11-Aug-22',2022,10009
3383,'12-Aug-22',2022,24333
3384,'13-Aug-22',2022,29689
3385,'14-Aug-22',2022,18481
3386,'22-Aug-22',2022,8471
3387,'23-Aug-22',2022,12427
3388,'24-Aug-22',2022,10531
3389,'26-Aug-22',2022,16479
3390,'27-Aug-22',2022,22232
3391,'28-Aug-22',2022,12584
3392,'5-Sep-22',2022,11511
3393,'6-Sep-22',2022,12580
3394,'7-Sep-22',2022,13394
3395,'9-Sep-22',2022,14556
3396,'10-Sep-22',2022,15929
3397,'11-Sep-22',2022,13150
3398,'20-Sep-22',2022,14508
3399,'21-Sep-22',2022,13952
3400,'22-Sep-22',2022,12951
3401,'23-Sep-22',2022,13615
3402,'24-Sep-22',2022,25237
