Gm#,Date,Season,Attendance,Home,Away,
2012,'04-Sep-2021',2021,41146,25,14,
2013,'05-Sep-2021',2021,41155,25,14,
2014,'13-Sep-2021',2021,21078,25,23,
2015,'14-Sep-2021',2021,23192,25,23,
2016,'15-Sep-2021',2021,21212,25,23,
2017,'16-Sep-2021',2021,23379,25,23,
2018,'17-Sep-2021',2021,26644,25,2,
2019,'18-Sep-2021',2021,32058,25,2,
2020,'19-Sep-2021',2021,32210,25,2,
2021,'28-Sep-2021',2021,28122,25,1,
2022,'29-Sep-2021',2021,23110,25,1,
2023,'30-Sep-2021',2021,27503,25,1,
2024,'01-Oct-2021',2021,33975,25,23,
2025,'02-Oct-2021',2021,40760,25,23,
2026,'03-Oct-2021',2021,36901,25,23,
2027,'08-Apr-2021',2021,13328,26,16,
2028,'10-Apr-2021',2021,13304,26,16,
2029,'11-Apr-2021',2021,13176,26,16,
2030,'12-Apr-2021',2021,12894,26,30,
2031,'13-Apr-2021',2021,12714,26,30,
2032,'14-Apr-2021',2021,13206,26,30,
2033,'23-Apr-2021',2021,13196,26,7,
2034,'24-Apr-2021',2021,13176,26,7,
2035,'25-Apr-2021',2021,13348,26,7,
2036,'26-Apr-2021',2021,12866,26,21,
2037,'27-Apr-2021',2021,12895,26,21,
2038,'28-Apr-2021',2021,12701,26,21,
2039,'29-Apr-2021',2021,13159,26,21,
2040,'03-May-2021',2021,12686,26,18,
2041,'05-May-2021',2021,0,26,18,
2042,'05-May-2021',2021,13187,26,18,
2043,'06-May-2021',2021,12939,26,18,
2044,'07-May-2021',2021,13435,26,9,
2045,'08-May-2021',2021,13390,26,9,
2046,'09-May-2021',2021,13380,26,9,
2047,'18-May-2021',2021,14005,26,22,
2048,'19-May-2021',2021,14677,26,22,
2049,'21-May-2021',2021,24282,26,5,
2050,'22-May-2021',2021,26027,26,5,
2051,'23-May-2021',2021,24082,26,5,
2052,'03-Jun-2021',2021,15327,26,7,
2053,'04-Jun-2021',2021,22756,26,7,
2054,'05-Jun-2021',2021,23365,26,7,
2055,'06-Jun-2021',2021,21152,26,7,
2056,'08-Jun-2021',2021,16178,26,8,
2057,'09-Jun-2021',2021,16331,26,8,
2058,'14-Jun-2021',2021,24281,26,15,
2059,'15-Jun-2021',2021,24736,26,15,
2060,'16-Jun-2021',2021,24682,26,15,
2061,'24-Jun-2021',2021,33254,26,22,
2062,'25-Jun-2021',2021,34812,26,22,
2063,'26-Jun-2021',2021,33058,26,22,
2064,'27-Jun-2021',2021,25163,26,22,
2065,'28-Jun-2021',2021,27175,26,1,
2066,'29-Jun-2021',2021,28740,26,1,
2067,'30-Jun-2021',2021,27235,26,1,
2068,'16-Jul-2021',2021,33743,26,25,
2069,'17-Jul-2021',2021,40489,26,25,
2070,'18-Jul-2021',2021,29425,26,25,
2071,'19-Jul-2021',2021,38199,26,5,
2072,'20-Jul-2021',2021,35402,26,5,
2073,'21-Jul-2021',2021,37008,26,5,
2074,'22-Jul-2021',2021,41412,26,5,
2075,'30-Jul-2021',2021,34036,26,17,
2076,'31-Jul-2021',2021,33432,26,17,
2077,'01-Aug-2021',2021,28975,26,17,
2078,'03-Aug-2021',2021,31509,26,2,
2079,'04-Aug-2021',2021,32205,26,2,
2080,'05-Aug-2021',2021,30549,26,2,
2081,'06-Aug-2021',2021,29090,26,12,
2082,'07-Aug-2021',2021,36615,26,12,
2083,'08-Aug-2021',2021,31943,26,12,
2084,'17-Aug-2021',2021,28058,26,16,
2085,'18-Aug-2021',2021,25938,26,16,
2086,'19-Aug-2021',2021,27545,26,16,
2087,'20-Aug-2021',2021,28406,26,22,
2088,'21-Aug-2021',2021,30205,26,22,
2089,'22-Aug-2021',2021,34431,26,22,
2090,'24-Aug-2021',2021,28185,26,10,
2091,'25-Aug-2021',2021,24304,26,10,
2092,'06-Sep-2021',2021,43575,26,14,
2093,'07-Sep-2021',2021,34500,26,14,
2094,'08-Sep-2021',2021,35566,26,14,
2095,'09-Sep-2021',2021,31173,26,14,
2096,'10-Sep-2021',2021,29597,26,7,
2097,'11-Sep-2021',2021,33404,26,7,
2098,'12-Sep-2021',2021,32872,26,7,
2099,'17-Sep-2021',2021,30937,26,23,
2100,'18-Sep-2021',2021,40626,26,23,
2101,'19-Sep-2021',2021,35326,26,23,
2102,'28-Sep-2021',2021,35726,26,16,
2103,'29-Sep-2021',2021,35283,26,16,
2104,'30-Sep-2021',2021,29161,26,16,
2105,'01-Oct-2021',2021,41618,26,5,
2106,'02-Oct-2021',2021,45239,26,5,
2107,'03-Oct-2021',2021,46525,26,5,
2108,'09-Apr-2021',2021,9021,27,19,
2109,'10-Apr-2021',2021,6270,27,19,
2110,'11-Apr-2021',2021,6965,27,19,
2111,'12-Apr-2021',2021,3627,27,28,
2112,'13-Apr-2021',2021,4753,27,28,
2113,'14-Apr-2021',2021,3021,27,28,
2114,'15-Apr-2021',2021,4217,27,28,
2115,'23-Apr-2021',2021,5564,27,29,
2116,'24-Apr-2021',2021,6688,27,29,
2117,'25-Apr-2021',2021,6372,27,29,
2118,'26-Apr-2021',2021,2981,27,20,
2119,'27-Apr-2021',2021,2924,27,20,
2120,'28-Apr-2021',2021,3374,27,20,
2121,'29-Apr-2021',2021,3737,27,20,
2122,'30-Apr-2021',2021,6169,27,11,
2123,'01-May-2021',2021,7335,27,11,
2124,'02-May-2021',2021,6933,27,11,
2125,'11-May-2021',2021,5441,27,19,
2126,'12-May-2021',2021,5668,27,19,
2127,'13-May-2021',2021,6229,27,19,
2128,'14-May-2021',2021,7123,27,18,
2129,'15-May-2021',2021,7536,27,18,
2130,'16-May-2021',2021,7355,27,18,
2131,'25-May-2021',2021,4946,27,12,
2132,'26-May-2021',2021,4973,27,12,
2133,'27-May-2021',2021,5519,27,12,
2134,'29-May-2021',2021,7316,27,21,
2135,'30-May-2021',2021,7479,27,21,
2136,'08-Jun-2021',2021,7173,27,30,
2137,'09-Jun-2021',2021,7616,27,30,
2138,'11-Jun-2021',2021,6211,27,3,
2139,'12-Jun-2021',2021,9225,27,3,
2140,'13-Jun-2021',2021,9101,27,3,
2141,'22-Jun-2021',2021,12994,27,4,
2142,'23-Jun-2021',2021,9088,27,4,
2143,'24-Jun-2021',2021,10961,27,4,
2144,'25-Jun-2021',2021,7909,27,13,
2145,'26-Jun-2021',2021,16699,27,13,
2146,'27-Jun-2021',2021,12764,27,13,
2147,'05-Jul-2021',2021,8832,27,8,
2148,'07-Jul-2021',2021,0,27,8,
2149,'07-Jul-2021',2021,10905,27,8,
2150,'09-Jul-2021',2021,8551,27,29,
2151,'10-Jul-2021',2021,9954,27,29,
2152,'11-Jul-2021',2021,11233,27,29,
2153,'19-Jul-2021',2021,9922,27,3,
2154,'20-Jul-2021',2021,10399,27,3,
2155,'21-Jul-2021',2021,8968,27,3,
2156,'27-Jul-2021',2021,12678,27,19,
2157,'28-Jul-2021',2021,11525,27,19,
2158,'29-Jul-2021',2021,14134,27,19,
2159,'30-Jul-2021',2021,11109,27,4,
2160,'31-Jul-2021',2021,20521,27,4,
2161,'01-Aug-2021',2021,17816,27,4,
2162,'02-Aug-2021',2021,5855,27,24,
2163,'03-Aug-2021',2021,10071,27,24,
2164,'04-Aug-2021',2021,9701,27,24,
2165,'16-Aug-2021',2021,5460,27,3,
2166,'17-Aug-2021',2021,4795,27,3,
2167,'18-Aug-2021',2021,6673,27,3,
2168,'19-Aug-2021',2021,5826,27,3,
2169,'20-Aug-2021',2021,13178,27,6,
2170,'21-Aug-2021',2021,22275,27,6,
2171,'22-Aug-2021',2021,16696,27,6,
2172,'30-Aug-2021',2021,6753,27,4,
2173,'31-Aug-2021',2021,6868,27,4,
2174,'01-Sep-2021',2021,7808,27,4,
2175,'02-Sep-2021',2021,7923,27,4,
2176,'03-Sep-2021',2021,8864,27,17,
2177,'04-Sep-2021',2021,13861,27,17,
2178,'05-Sep-2021',2021,14165,27,17,
2179,'16-Sep-2021',2021,10206,27,10,
2180,'17-Sep-2021',2021,16451,27,10,
2181,'18-Sep-2021',2021,22921,27,10,
2182,'19-Sep-2021',2021,17948,27,10,
2183,'20-Sep-2021',2021,10119,27,29,
2184,'21-Sep-2021',2021,9888,27,29,
2185,'22-Sep-2021',2021,10994,27,29,
2186,'24-Sep-2021',2021,15340,27,15,
2187,'25-Sep-2021',2021,23783,27,15,
2188,'26-Sep-2021',2021,20826,27,15,
2189,'05-Apr-2021',2021,38238,28,29,
2190,'06-Apr-2021',2021,18585,28,29,
2191,'07-Apr-2021',2021,16876,28,29,
2192,'09-Apr-2021',2021,27575,28,23,
2193,'10-Apr-2021',2021,35856,28,23,
2194,'11-Apr-2021',2021,26723,28,23,
2195,'16-Apr-2021',2021,22173,28,3,
2196,'17-Apr-2021',2021,29338,28,3,
2197,'18-Apr-2021',2021,24267,28,3,
2198,'26-Apr-2021',2021,17766,28,13,
2199,'27-Apr-2021',2021,16103,28,13,
2200,'28-Apr-2021',2021,17875,28,13,
2201,'29-Apr-2021',2021,23640,28,4,
2202,'30-Apr-2021',2021,28267,28,4,
2203,'01-May-2021',2021,35129,28,4,
2204,'02-May-2021',2021,29190,28,4,
2205,'07-May-2021',2021,26047,28,24,
2206,'08-May-2021',2021,26616,28,24,
2207,'09-May-2021',2021,30632,28,24,
2208,'17-May-2021',2021,28040,28,19,
2209,'18-May-2021',2021,26522,28,19,
2210,'19-May-2021',2021,31689,28,19,
2211,'20-May-2021',2021,27581,28,19,
2212,'21-May-2021',2021,30445,28,11,
2213,'22-May-2021',2021,38055,28,11,
2214,'23-May-2021',2021,36444,28,11,
2215,'04-Jun-2021',2021,30635,28,27,
2216,'05-Jun-2021',2021,27237,28,27,
2217,'06-Jun-2021',2021,26442,28,27,
2218,'08-Jun-2021',2021,24938,28,25,
2219,'09-Jun-2021',2021,25803,28,25,
2220,'18-Jun-2021',2021,30304,28,17,
2221,'19-Jun-2021',2021,34044,28,17,
2222,'20-Jun-2021',2021,34007,28,17,
2223,'21-Jun-2021',2021,20259,28,20,
2224,'22-Jun-2021',2021,19185,28,20,
2225,'23-Jun-2021',2021,21829,28,20,
2226,'24-Jun-2021',2021,20432,28,20,
2227,'25-Jun-2021',2021,30389,28,12,
2228,'26-Jun-2021',2021,31612,28,12,
2229,'27-Jun-2021',2021,29046,28,12,
2230,'05-Jul-2021',2021,34484,28,10,
2231,'06-Jul-2021',2021,24367,28,10,
2232,'07-Jul-2021',2021,33043,28,10,
2233,'09-Jul-2021',2021,29619,28,20,
2234,'10-Jul-2021',2021,30030,28,20,
2235,'11-Jul-2021',2021,30531,28,20,
2236,'27-Jul-2021',2021,27336,28,1,
2237,'28-Jul-2021',2021,26607,28,1,
2238,'30-Jul-2021',2021,27542,28,24,
2239,'31-Jul-2021',2021,33463,28,24,
2240,'01-Aug-2021',2021,23664,28,24,
2241,'02-Aug-2021',2021,20533,28,13,
2242,'03-Aug-2021',2021,19074,28,13,
2243,'04-Aug-2021',2021,27360,28,13,
2244,'05-Aug-2021',2021,21670,28,13,
2245,'13-Aug-2021',2021,26761,28,20,
2246,'14-Aug-2021',2021,31904,28,20,
2247,'15-Aug-2021',2021,24990,28,20,
2248,'17-Aug-2021',2021,15140,28,24,
2249,'18-Aug-2021',2021,19119,28,24,
2250,'19-Aug-2021',2021,16391,28,24,
2251,'27-Aug-2021',2021,29286,28,11,
2252,'28-Aug-2021',2021,37810,28,11,
2253,'29-Aug-2021',2021,31062,28,11,
2254,'30-Aug-2021',2021,14990,28,9,
2255,'31-Aug-2021',2021,18383,28,9,
2256,'01-Sep-2021',2021,14747,28,9,
2257,'13-Sep-2021',2021,18903,28,11,
2258,'14-Sep-2021',2021,19451,28,11,
2259,'15-Sep-2021',2021,20991,28,11,
2260,'16-Sep-2021',2021,19121,28,11,
2261,'17-Sep-2021',2021,28288,28,6,
2262,'18-Sep-2021',2021,31121,28,6,
2263,'19-Sep-2021',2021,24918,28,6,
2264,'28-Sep-2021',2021,20066,28,13,
2265,'29-Sep-2021',2021,23241,28,13,
2266,'30-Sep-2021',2021,19960,28,13,
2267,'01-Oct-2021',2021,22700,28,8,
2268,'02-Oct-2021',2021,27362,28,8,
2269,'03-Oct-2021',2021,28396,28,8,
2270,'08-Apr-2021',2021,1348,29,13,
2271,'09-Apr-2021',2021,1523,29,13,
2272,'10-Apr-2021',2021,1292,29,13,
2273,'12-Apr-2021',2021,1576,29,19,
2274,'13-Apr-2021',2021,1550,29,19,
2275,'14-Apr-2021',2021,1613,29,19,
2276,'27-Apr-2021',2021,1471,29,30,
2277,'28-Apr-2021',2021,1274,29,30,
2278,'30-Apr-2021',2021,1629,29,2,
2279,'01-May-2021',2021,1634,29,2,
2280,'02-May-2021',2021,1554,29,2,
2281,'14-May-2021',2021,1171,29,21,
2282,'15-May-2021',2021,1397,29,21,
2283,'16-May-2021',2021,1107,29,21,
2284,'18-May-2021',2021,1566,29,4,
2285,'19-May-2021',2021,1581,29,4,
2286,'20-May-2021',2021,1562,29,4,
2287,'21-May-2021',2021,1437,29,27,
2288,'22-May-2021',2021,1514,29,27,
2289,'23-May-2021',2021,1496,29,27,
2290,'24-May-2021',2021,1641,29,27,
2291,'01-Jun-2021',2021,5321,29,15,
2292,'02-Jun-2021',2021,5385,29,15,
2293,'04-Jun-2021',2021,5510,29,11,
2294,'05-Jun-2021',2021,5327,29,11,
2295,'06-Jun-2021',2021,5404,29,11,
2296,'15-Jun-2021',2021,7145,29,19,
2297,'16-Jun-2021',2021,7271,29,19,
2298,'17-Jun-2021',2021,7288,29,19,
2299,'24-Jun-2021',2021,6264,29,3,
2300,'25-Jun-2021',2021,7844,29,3,
2301,'26-Jun-2021',2021,5913,29,3,
2302,'27-Jun-2021',2021,6044,29,3,
2303,'29-Jun-2021',2021,6736,29,24,
2304,'30-Jun-2021',2021,6632,29,24,
2305,'01-Jul-2021',2021,5456,29,24,
2306,'02-Jul-2021',2021,10011,29,27,
2307,'03-Jul-2021',2021,9189,29,27,
2308,'04-Jul-2021',2021,7537,29,27,
2309,'16-Jul-2021',2021,10100,29,28,
2310,'18-Jul-2021',2021,0,29,28,
2311,'18-Jul-2021',2021,12335,29,28,
2312,'19-Jul-2021',2021,12811,29,4,
2313,'21-Jul-2021',2021,14607,29,4,
2314,'30-Jul-2021',2021,13446,29,12,
2315,'31-Jul-2021',2021,13953,29,12,
2316,'01-Aug-2021',2021,14427,29,12,
2317,'02-Aug-2021',2021,14653,29,8,
2318,'03-Aug-2021',2021,14270,29,8,
2319,'04-Aug-2021',2021,14410,29,8,
2320,'05-Aug-2021',2021,14289,29,8,
2321,'06-Aug-2021',2021,14719,29,4,
2322,'07-Aug-2021',2021,14768,29,4,
2323,'07-Aug-2021',2021,12659,29,4,
2324,'08-Aug-2021',2021,14766,29,4,
2325,'20-Aug-2021',2021,14649,29,10,
2326,'21-Aug-2021',2021,14887,29,10,
2327,'22-Aug-2021',2021,14865,29,10,
2328,'23-Aug-2021',2021,14640,29,6,
2329,'24-Aug-2021',2021,14553,29,6,
2330,'25-Aug-2021',2021,14276,29,6,
2331,'26-Aug-2021',2021,14958,29,6,
2332,'30-Aug-2021',2021,14406,29,3,
2333,'31-Aug-2021',2021,13963,29,3,
2334,'01-Sep-2021',2021,14262,29,3,
2335,'03-Sep-2021',2021,14843,29,20,
2336,'04-Sep-2021',2021,14947,29,20,
2337,'05-Sep-2021',2021,14988,29,20,
2338,'13-Sep-2021',2021,12119,29,27,
2339,'14-Sep-2021',2021,13103,29,27,
2340,'15-Sep-2021',2021,12153,29,27,
2341,'17-Sep-2021',2021,14798,29,17,
2342,'18-Sep-2021',2021,14722,29,17,
2343,'19-Sep-2021',2021,14601,29,17,
2344,'28-Sep-2021',2021,28769,29,19,
2345,'29-Sep-2021',2021,29601,29,19,
2346,'30-Sep-2021',2021,29659,29,19,
2347,'01-Oct-2021',2021,28855,29,3,
2348,'02-Oct-2021',2021,29916,29,3,
2349,'03-Oct-2021',2021,29942,29,3,
2350,'06-Apr-2021',2021,4801,30,2,
2351,'07-Apr-2021',2021,0,30,2,
2352,'07-Apr-2021',2021,4927,30,2,
2353,'15-Apr-2021',2021,6666,30,1,
2354,'16-Apr-2021',2021,8056,30,1,
2355,'17-Apr-2021',2021,8305,30,1,
2356,'18-Apr-2021',2021,8478,30,1,
2357,'19-Apr-2021',2021,7542,30,26,
2358,'20-Apr-2021',2021,8418,30,26,
2359,'21-Apr-2021',2021,7769,30,26,
2360,'30-Apr-2021',2021,8295,30,15,
2361,'01-May-2021',2021,8510,30,15,
2362,'02-May-2021',2021,8482,30,15,
2363,'04-May-2021',2021,8156,30,2,
2364,'05-May-2021',2021,8400,30,2,
2365,'06-May-2021',2021,8561,30,2,
2366,'11-May-2021',2021,8559,30,21,
2367,'12-May-2021',2021,8610,30,21,
2368,'13-May-2021',2021,8710,30,21,
2369,'21-May-2021',2021,14369,30,3,
2370,'22-May-2021',2021,15440,30,3,
2371,'23-May-2021',2021,14618,30,3,
2372,'25-May-2021',2021,8935,30,7,
2373,'26-May-2021',2021,7343,30,7,
2374,'27-May-2021',2021,9020,30,7,
2375,'29-May-2021',2021,9910,30,16,
2376,'29-May-2021',2021,12529,30,16,
2377,'30-May-2021',2021,15326,30,16,
2378,'11-Jun-2021',2021,18029,30,25,
2379,'12-Jun-2021',2021,16425,30,25,
2380,'12-Jun-2021',2021,24066,30,25,
2381,'13-Jun-2021',2021,21569,30,25,
2382,'14-Jun-2021',2021,14859,30,22,
2383,'15-Jun-2021',2021,16886,30,22,
2384,'16-Jun-2021',2021,16781,30,22,
2385,'18-Jun-2021',2021,26246,30,18,
2386,'19-Jun-2021',2021,14434,30,18,
2387,'19-Jun-2021',2021,22111,30,18,
2388,'20-Jun-2021',2021,30371,30,18,
2389,'28-Jun-2021',2021,19150,30,18,
2390,'29-Jun-2021',2021,17117,30,27,
2391,'30-Jun-2021',2021,15552,30,27,
2392,'01-Jul-2021',2021,21285,30,14,
2393,'02-Jul-2021',2021,27689,30,14,
2394,'03-Jul-2021',2021,42064,30,14,
2395,'04-Jul-2021',2021,37187,30,14,
2396,'16-Jul-2021',2021,29203,30,23,
2397,'17-Jul-2021',2021,33232,30,23,
2398,'18-Jul-2021',2021,27221,30,23,
2399,'19-Jul-2021',2021,15283,30,15,
2400,'20-Jul-2021',2021,17362,30,15,
2401,'21-Jul-2021',2021,21058,30,15,
2402,'30-Jul-2021',2021,33882,30,5,
2403,'31-Jul-2021',2021,31444,30,5,
2404,'01-Aug-2021',2021,25520,30,5,
2405,'02-Aug-2021',2021,16393,30,21,
2406,'03-Aug-2021',2021,17417,30,21,
2407,'04-Aug-2021',2021,18482,30,21,
2408,'05-Aug-2021',2021,22575,30,21,
2409,'13-Aug-2021',2021,24812,30,2,
2410,'14-Aug-2021',2021,27959,30,2,
2411,'15-Aug-2021',2021,27488,30,2,
2412,'17-Aug-2021',2021,20060,30,29,
2413,'18-Aug-2021',2021,18336,30,29,
2414,'30-Aug-2021',2021,17353,30,21,
2415,'31-Aug-2021',2021,16844,30,21,
2416,'02-Sep-2021',2021,12280,30,21,
2417,'03-Sep-2021',2021,26779,30,18,
2418,'04-Sep-2021',2021,13916,30,18,
2419,'04-Sep-2021',2021,22420,30,18,
2420,'05-Sep-2021',2021,22162,30,18,
2421,'06-Sep-2021',2021,17623,30,18,
2422,'13-Sep-2021',2021,19759,30,15,
2423,'14-Sep-2021',2021,17030,30,15,
2424,'15-Sep-2021',2021,16309,30,15,
2425,'17-Sep-2021',2021,21195,30,9,
2426,'18-Sep-2021',2021,29315,30,9,
2427,'19-Sep-2021',2021,26303,30,9,
2428,'01-Oct-2021',2021,32521,30,4,
2429,'02-Oct-2021',2021,41465,30,4,
2430,'03-Oct-2021',2021,33986,30,4,
2431,'07-Apr-2022',2022,35508,1,23,
2432,'08-Apr-2022',2022,17297,1,23,
2433,'09-Apr-2022',2022,19504,1,23,
2434,'10-Apr-2022',2022,19089,1,23,
2435,'12-Apr-2022',2022,17674,1,11,
2436,'13-Apr-2022',2022,12660,1,11,
2437,'22-Apr-2022',2022,20939,1,18,
2438,'23-Apr-2022',2022,25413,1,18,
2439,'24-Apr-2022',2022,23570,1,18,
2440,'25-Apr-2022',2022,17750,1,14,
2441,'26-Apr-2022',2022,18063,1,14,
2442,'27-Apr-2022',2022,15138,1,14,
2443,'06-May-2022',2022,18551,1,9,
2444,'07-May-2022',2022,24133,1,9,
2445,'08-May-2022',2022,19323,1,9,
2446,'09-May-2022',2022,11571,1,15,
2447,'10-May-2022',2022,8855,1,15,
2448,'11-May-2022',2022,9058,1,15,
2449,'13-May-2022',2022,21765,1,5,
2450,'14-May-2022',2022,25169,1,5,
2451,'15-May-2022',2022,23309,1,5,
2452,'23-May-2022',2022,14629,1,12,
2453,'24-May-2022',2022,12616,1,12,
2454,'26-May-2022',2022,17057,1,14,
2455,'27-May-2022',2022,24865,1,14,
2456,'28-May-2022',2022,30819,1,14,
2457,'29-May-2022',2022,30482,1,14,
2458,'30-May-2022',2022,20735,1,2,
2459,'31-May-2022',2022,12686,1,2,
2460,'01-Jun-2022',2022,12370,1,2,
2461,'13-Jun-2022',2022,13735,1,7,
2462,'14-Jun-2022',2022,15081,1,7,
2463,'15-Jun-2022',2022,14917,1,7,
2464,'17-Jun-2022',2022,26351,1,17,
2465,'18-Jun-2022',2022,24338,1,17,
2466,'19-Jun-2022',2022,30690,1,17,
2467,'24-Jun-2022',2022,22064,1,10,
2468,'25-Jun-2022',2022,23129,1,10,
2469,'26-Jun-2022',2022,22529,1,10,
2470,'28-Jun-2022',2022,19904,1,23,
2471,'29-Jun-2022',2022,20109,1,23,
2472,'04-Jul-2022',2022,27752,1,25,
2473,'05-Jul-2022',2022,14467,1,25,
2474,'06-Jul-2022',2022,13445,1,25,
2475,'07-Jul-2022',2022,11727,1,9,
2476,'08-Jul-2022',2022,15524,1,9,
2477,'09-Jul-2022',2022,21819,1,9,
2478,'10-Jul-2022',2022,18126,1,9,
2479,'22-Jul-2022',2022,17819,1,30,
2480,'23-Jul-2022',2022,37802,1,30,
2481,'24-Jul-2022',2022,20278,1,30,
2482,'25-Jul-2022',2022,16100,1,25,
2483,'26-Jul-2022',2022,16989,1,25,
2484,'27-Jul-2022',2022,17043,1,25,
2485,'05-Aug-2022',2022,17720,1,9,
2486,'06-Aug-2022',2022,21146,1,9,
2487,'07-Aug-2022',2022,20644,1,9,
2488,'08-Aug-2022',2022,11275,1,22,
2489,'09-Aug-2022',2022,12901,1,22,
2490,'10-Aug-2022',2022,12714,1,22,
2491,'11-Aug-2022',2022,12725,1,22,
2492,'19-Aug-2022',2022,32183,1,26,
2493,'20-Aug-2022',2022,34248,1,26,
2494,'21-Aug-2022',2022,25064,1,26,
2495,'29-Aug-2022',2022,18594,1,21,
2496,'30-Aug-2022',2022,16873,1,21,
2497,'31-Aug-2022',2022,13690,1,21,
2498,'01-Sep-2022',2022,10495,1,16,
2499,'02-Sep-2022',2022,13488,1,16,
2500,'03-Sep-2022',2022,22138,1,16,
2501,'04-Sep-2022',2022,20274,1,16,
2502,'12-Sep-2022',2022,19393,1,14,
2503,'13-Sep-2022',2022,21143,1,14,
2504,'14-Sep-2022',2022,22971,1,14,
2505,'15-Sep-2022',2022,17121,1,23,
2506,'16-Sep-2022',2022,19945,1,23,
2507,'17-Sep-2022',2022,29796,1,23,
2508,'18-Sep-2022',2022,20480,1,23,
2509,'23-Sep-2022',2022,25949,1,25,
2510,'24-Sep-2022',2022,24504,1,25,
2511,'25-Sep-2022',2022,25389,1,25,
2512,'07-Apr-2022',2022,40545,2,7,
2513,'08-Apr-2022',2022,40234,2,7,
2514,'09-Apr-2022',2022,40310,2,7,
2515,'10-Apr-2022',2022,38233,2,7,
2516,'11-Apr-2022',2022,42263,2,30,
2517,'12-Apr-2022',2022,31462,2,30,
2518,'13-Apr-2022',2022,31959,2,30,
2519,'22-Apr-2022',2022,40402,2,15,
2520,'23-Apr-2022',2022,41931,2,15,
2521,'24-Apr-2022',2022,38440,2,15,
2522,'26-Apr-2022',2022,31990,2,5,
2523,'27-Apr-2022',2022,30362,2,5,
2524,'28-Apr-2022',2022,34183,2,5,
2525,'06-May-2022',2022,36307,2,16,
2526,'07-May-2022',2022,37857,2,16,
2527,'08-May-2022',2022,36551,2,16,
2528,'10-May-2022',2022,38378,2,4,
2529,'11-May-2022',2022,37200,2,4,
2530,'13-May-2022',2022,40635,2,23,
2531,'14-May-2022',2022,40490,2,23,
2532,'15-May-2022',2022,40114,2,23,
2533,'23-May-2022',2022,41762,2,21,
2534,'24-May-2022',2022,32274,2,21,
2535,'25-May-2022',2022,29339,2,21,
2536,'26-May-2022',2022,33188,2,21,
2537,'27-May-2022',2022,40064,2,15,
2538,'28-May-2022',2022,40682,2,15,
2539,'29-May-2022',2022,39669,2,15,
2540,'07-Jun-2022',2022,33981,2,20,
2541,'08-Jun-2022',2022,42075,2,20,
2542,'09-Jun-2022',2022,39336,2,22,
2543,'10-Jun-2022',2022,41404,2,22,
2544,'11-Jun-2022',2022,41219,2,22,
2545,'12-Jun-2022',2022,35446,2,22,
2546,'20-Jun-2022',2022,40589,2,25,
2547,'21-Jun-2022',2022,35384,2,25,
2548,'22-Jun-2022',2022,38478,2,25,
2549,'23-Jun-2022',2022,36870,2,25,
2550,'24-Jun-2022',2022,42105,2,14,
2551,'25-Jun-2022',2022,42161,2,14,
2552,'26-Jun-2022',2022,42217,2,14,
2553,'04-Jul-2022',2022,41975,2,26,
2554,'05-Jul-2022',2022,35656,2,26,
2555,'06-Jul-2022',2022,36718,2,26,
2556,'07-Jul-2022',2022,37756,2,26,
2557,'08-Jul-2022',2022,41725,2,30,
2558,'09-Jul-2022',2022,40632,2,30,
2559,'10-Jul-2022',2022,32053,2,30,
2560,'11-Jul-2022',2022,42925,2,18,
2561,'12-Jul-2022',2022,42217,2,18,
2562,'13-Jul-2022',2022,34879,2,18,
2563,'22-Jul-2022',2022,42867,2,13,
2564,'23-Jul-2022',2022,42827,2,13,
2565,'24-Jul-2022',2022,42663,2,13,
2566,'29-Jul-2022',2022,41536,2,1,
2567,'30-Jul-2022',2022,41682,2,1,
2568,'31-Jul-2022',2022,39005,2,1,
2569,'02-Aug-2022',2022,38932,2,21,
2570,'03-Aug-2022',2022,30380,2,21,
2571,'15-Aug-2022',2022,38380,2,18,
2572,'16-Aug-2022',2022,37449,2,18,
2573,'17-Aug-2022',2022,34308,2,18,
2574,'18-Aug-2022',2022,39378,2,18,
2575,'19-Aug-2022',2022,42837,2,11,
2576,'20-Aug-2022',2022,42893,2,11,
2577,'21-Aug-2022',2022,42531,2,11,
2578,'30-Aug-2022',2022,34237,2,9,
2579,'31-Aug-2022',2022,29554,2,9,
2580,'01-Sep-2022',2022,31203,2,9,
2581,'02-Sep-2022',2022,42161,2,15,
2582,'03-Sep-2022',2022,42405,2,15,
2583,'04-Sep-2022',2022,42360,2,15,
2584,'16-Sep-2022',2022,42578,2,21,
2585,'17-Sep-2022',2022,42542,2,21,
2586,'18-Sep-2022',2022,42015,2,21,
2587,'19-Sep-2022',2022,33443,2,30,
2588,'20-Sep-2022',2022,40224,2,30,
2589,'21-Sep-2022',2022,37240,2,30,
2590,'30-Sep-2022',2022,42402,2,18,
2591,'01-Oct-2022',2022,42561,2,18,
2592,'02-Oct-2022',2022,42713,2,18,
2593,'11-Apr-2022',2022,44461,3,16,
2594,'12-Apr-2022',2022,11814,3,16,
2595,'13-Apr-2022',2022,12704,3,16,
2596,'15-Apr-2022',2022,32197,3,19,
2597,'16-Apr-2022',2022,28179,3,19,
2598,'17-Apr-2022',2022,25938,3,19,
2599,'29-Apr-2022',2022,15685,3,4,
2600,'30-Apr-2022',2022,19927,3,4,
2601,'01-May-2022',2022,19117,3,4,
